tag,group,kind,success,joint_index,joint_name,per_joint_signed_work_j,per_joint_positive_work_j,per_joint_absolute_work_j,per_joint_peak_absolute_power_w,per_joint_peak_absolute_torque_nm,per_joint_peak_absolute_velocity_rad_s,per_joint_min_limit_margin_rad
record-09d61a6d5e5ca106,corrected,rgb,False,3,forearm_roll,0.23524428998769603,0.23636091336323997,0.23893297365530475,7.687574272876614,10.090227052913141,0.26635993153597304,14.825374120931503
record-09d61a6d5e5ca106,corrected,rgb,False,4,wrist_angle,86.19377476604058,87.125964447503,88.05113072457289,34.90232440436056,62.73612677439545,0.2145853299066694,18.29024528060656
record-01896a18b0712d84,corrected,depth,True,0,waist,187.00304540459297,188.1961437111854,190.58594945228538,12.037424503275542,10.875586174729214,0.3906757728302142,0.019114800479508042
record-01896a18b0712d84,corrected,depth,True,1,shoulder,84.88283103927962,84.94708411909586,85.94444935804005,125.25476658024905,202.3377158233331,0.6222302199981202,0.14834087535037124
record-01896a18b0712d84,corrected,depth,True,2,elbow,315.91938643038714,316.61501507183704,320.79642125142726,878.4780552001384,2176.1508123146946,0.578839790433502,0.09989344589772269
record-01896a18b0712d84,corrected,depth,True,3,forearm_roll,0.19865524650087596,0.20107790919948687,0.2031981950216517,6.64665714668775,12.880426607498817,0.685230011595465,10.771778959652591
record-01896a18b0712d84,corrected,depth,True,4,wrist_angle,69.0693545658606,68.99384321095533,70.01073335396075,72.32185101026458,76.00617281851798,0.5559327024974694,11.747210202189848
record-f3890361f5d124b2,corrected,rgb,False,0,waist,243.12739469830052,245.17470394279044,248.38423445359288,11.76958577563432,32.642451288445756,0.12769006516215958,0.41365840986665314
record-f3890361f5d124b2,corrected,rgb,False,1,shoulder,104.03948668321814,105.87612347252636,106.53333903153356,414.48382453101846,1111.8835268119547,0.34355595294266617,0.39741638231408566
record-f3890361f5d124b2,corrected,rgb,False,2,elbow,443.1274104741415,449.10575551759894,451.5566355609268,2345.622530358016,6244.861848062711,0.2753211257096758,0.4341818925627829
record-f3890361f5d124b2,corrected,rgb,False,3,forearm_roll,0.2331175848796843,0.23622537857659776,0.23786331568196184,37.419997685094316,119.72792545749523,0.09766823413841699,13.483707996408564
record-f3890361f5d124b2,corrected,rgb,False,4,wrist_angle,73.18465517289725,73.46557777294531,74.2988835685402,147.21095208991997,353.43954119277265,0.13654592758483683,18.755243425332853
record-68ad2702fed10953,corrected,depth,False,0,waist,291.5916879410576,295.09066285388866,298.79325772303406,12.285444595187686,23.909273640607466,0.6160969899689513,0.17309127714307182
record-68ad2702fed10953,corrected,depth,False,1,shoulder,121.90690563291251,123.11268994113836,124.64052856233887,85.61059256481953,254.1278809814233,0.4120840613697686,0.32359937571284964
record-68ad2702fed10953,corrected,depth,False,2,elbow,537.9444015305671,540.6126606101004,544.3700863029479,360.49070127415297,592.5889439881674,0.2612979323638387,0.4732835745863321
record-68ad2702fed10953,corrected,depth,False,3,forearm_roll,0.2876980324422463,0.2891270353731847,0.2911421101540963,5.433107386453795,13.726138291198298,0.46256935735327276,11.941485558465953
record-68ad2702fed10953,corrected,depth,False,4,wrist_angle,91.74692831991865,92.20129054118959,93.53920333986962,12.192977255332922,12.940278524350113,0.49371409219359014,5.398063201644655
record-199de62116055e3f,corrected,rgb,False,0,waist,125.62281555726464,126.09820465348976,127.37303757910085,11.545227558733023,15.870756637574353,0.6920115163654085,0.15466014419311155
record-199de62116055e3f,corrected,rgb,False,1,shoulder,44.04756699448284,44.3800063831634,44.72141347298783,870.4438293748002,2008.7672671415762,0.44709835180234836,0.022589575005856715
record-199de62116055e3f,corrected,rgb,False,2,elbow,183.14130601166138,184.74165155011357,186.35707892511232,2258.361503592945,2844.77380876372,0.353515681722546,0.13600797331551667
record-199de62116055e3f,corrected,rgb,False,3,forearm_roll,0.11096369158738982,0.11235076396888857,0.1132767926359555,8.030384165772135,7.642127049984997,0.45165382490520517,11.778773513617452
record-199de62116055e3f,corrected,rgb,False,4,wrist_angle,39.20028572582863,39.27268260026333,39.74176454948239,106.87490154116803,95.43527892567525,0.07069428407130302,19.633510767999585
record-b888aa989fe0dcf2,corrected,depth,True,0,waist,169.76033141996268,170.6547256209457,171.67974980780718,12.398423478358993,18.366115016451236,0.4952026160883674,0.20794185694298933
record-b888aa989fe0dcf2,corrected,depth,True,1,shoulder,77.82970939701374,78.20920390313067,78.79439072540923,84.68805212365498,239.47494632827963,0.28379807352745196,0.18577142543933498
record-b888aa989fe0dcf2,corrected,depth,True,2,elbow,271.43704691045025,276.4104301699241,278.28704294930316,526.2642780820947,1294.1802998233795,0.48875745334373044,0.13789570730330505
record-b888aa989fe0dcf2,corrected,depth,True,3,forearm_roll,0.1608121487831183,0.16116222064530394,0.16337767087042307,6.756294094210453,19.178554116893146,0.15261669573955058,1.023386866332502
record-b888aa989fe0dcf2,corrected,depth,True,4,wrist_angle,60.254710239378355,60.75570637368348,61.212791632603974,24.231250555872414,73.482782138849,0.38629006257670445,3.3255820386838275
record-c39b5be5965b3e36,corrected,rgb,False,0,waist,209.12116392177154,211.30819870176657,212.83186351692171,12.283400343007635,14.363273430099023,0.1562676274265384,0.1427721311085248
record-c39b5be5965b3e36,corrected,rgb,False,1,shoulder,91.22510492053347,91.79606953895768,93.11048828915271,446.30807890853475,887.4202264981694,0.36543941412757924,0.3408594703032898
record-c39b5be5965b3e36,corrected,rgb,False,2,elbow,391.95143214021317,392.4231041139775,396.7956515844586,1311.4230184211651,1794.483456471603,0.14253037099882898,0.3051968733716912
record-c39b5be5965b3e36,corrected,rgb,False,3,forearm_roll,0.1910910426276791,0.19212832025782434,0.19500558856192335,4.783285209052638,14.092571448147423,0.23076506659636253,3.670153219530867
record-c39b5be5965b3e36,corrected,rgb,False,4,wrist_angle,76.5468882562434,77.1441809572032,77.90871229617898,55.27368089189096,171.81949814591707,0.35292025010284966,10.805199923445905
record-fb8d416450f0f9bd,corrected,depth,False,0,waist,285.21543519595,288.64696942215045,292.37266799267275,12.557236709517266,24.44235710023353,0.26745433864694745,0.3676325734906466
record-fb8d416450f0f9bd,corrected,depth,False,1,shoulder,126.89937085054174,127.79252342312012,129.08953246262683,161.27445679650094,217.1033515991011,0.46960759829878146,0.2800007157597485
record-fb8d416450f0f9bd,corrected,depth,False,2,elbow,532.8463451710148,542.5111658339856,546.3100072116789,1138.694362682936,1809.9979230575734,0.3895755464729842,0.24360190561157355
record-fb8d416450f0f9bd,corrected,depth,False,3,forearm_roll,0.28635533890174425,0.28872271956750145,0.2924815960214941,5.385155580946405,5.719281855730577,0.1345282886504961,4.443975369339303
record-fb8d416450f0f9bd,corrected,depth,False,4,wrist_angle,104.78436407133081,104.82947893379666,106.12355717433205,94.81513036913712,287.56440762390486,0.13333476710450548,5.814777842096762
record-99ad7629c546e7b7,corrected,rgb,False,0,waist,289.3014283363396,293.05650261374217,296.59999349536304,11.741279694479223,24.887249740881785,0.48171180983810435,0.30506965936808933
record-99ad7629c546e7b7,corrected,rgb,False,1,shoulder,115.36700119501766,116.8699042013971,118.19346014737208,176.4644603873227,271.1453154419243,0.057265743661031945,0.0647666047067148
record-99ad7629c546e7b7,corrected,rgb,False,2,elbow,418.12727819772675,424.2643538070711,426.7782356080964,659.4962240237699,989.6100763556109,0.42198469374344927,0.1817564784265237
record-99ad7629c546e7b7,corrected,rgb,False,3,forearm_roll,0.25108474837801986,0.2512421229679967,0.2549124470581537,7.226945094501565,12.742449795756444,0.3651161057972454,19.12192407205012
record-99ad7629c546e7b7,corrected,rgb,False,4,wrist_angle,75.92810983750691,76.2040530253663,77.33247957685519,40.86706397227188,77.39711397368477,0.400289879262353,9.81353606108419
record-e5e4fd8760209dfe,corrected,depth,True,0,waist,213.74356283905712,214.13268041718504,216.94806395338742,12.196870791296544,23.15526963837804,0.14838486806851425,0.4589403095433817
record-e5e4fd8760209dfe,corrected,depth,True,1,shoulder,94.21120061707056,94.67418319239377,95.44607281414716,164.4590052539667,384.44348789761517,0.4247350217472512,0.19698202609242893
record-e5e4fd8760209dfe,corrected,depth,True,2,elbow,326.2907081895975,330.8153730875394,333.5383426423418,719.8499073123483,1722.2590315326936,0.444711912948014,0.16320160391740016
record-e5e4fd8760209dfe,corrected,depth,True,3,forearm_roll,0.19332262703738884,0.1963700246833271,0.19790132329235455,10.953347831967722,12.69105080833577,0.3933886401903489,14.340546322882297
record-e5e4fd8760209dfe,corrected,depth,True,4,wrist_angle,61.75916805479451,61.805113824918315,62.651322882471405,34.20172474783558,44.866801482884405,0.6561769016698022,15.161684512030819
record-891f9de94ba1d684,corrected,rgb,False,0,waist,198.13390940720683,200.69568089984176,202.58710492348942,11.989108347354454,20.812866230176173,0.5437759788046245,0.46778186369217617
record-891f9de94ba1d684,corrected,rgb,False,1,shoulder,79.80110938519141,80.38113859723119,80.97267545793673,147.9815447254527,386.23243488534376,0.12983747551323488,0.11154244953031058
record-891f9de94ba1d684,corrected,rgb,False,2,elbow,347.2000549472333,351.49430726364585,355.96863918884526,619.6692702359912,1306.6068217648974,0.5107711843066944,0.04015287680347186
record-891f9de94ba1d684,corrected,rgb,False,3,forearm_roll,0.19383521811306387,0.1959646670069825,0.19836554026814687,4.908319238415951,9.401731429684189,0.6939809167730683,20.32301498861058
record-891f9de94ba1d684,corrected,rgb,False,4,wrist_angle,56.06921873233491,56.74042464328942,57.451826946449,30.81786025775826,33.81869290101091,0.1276802542866824,6.227165292424425
record-24f652b80cffcb0a,corrected,depth,True,0,waist,198.9097945728257,199.7483494951026,201.47362861866267,12.419429104476894,12.23933395412472,0.3224272815959824,0.37485103332395225
record-24f652b80cffcb0a,corrected,depth,True,1,shoulder,82.43373785523167,83.51420150808373,84.3696122305395,72.74075337274968,137.8155454816062,0.5061866466650022,0.4635849609807696
record-24f652b80cffcb0a,corrected,depth,True,2,elbow,372.05655555556007,377.45571594393874,381.5344805094924,450.1495900623929,1278.9791640012463,0.42157413840408403,0.17334749689339776
record-24f652b80cffcb0a,corrected,depth,True,3,forearm_roll,0.19294321281308963,0.19569976127220778,0.19767639037841844,3.0149203300205216,3.6290004917570826,0.5456729793268771,16.00849314603371
record-24f652b80cffcb0a,corrected,depth,True,4,wrist_angle,63.88177045207491,64.19361696416685,65.13378345957524,15.494539930062068,19.317475037377644,0.1308027639549436,1.5333988601776078
record-5a3e6b4b60d039ba,corrected,rgb,False,0,waist,211.48262011917268,211.68048996313152,214.42055438725532,11.937011068873197,28.496878315351125,0.573482319697244,0.18940739715712113
record-5a3e6b4b60d039ba,corrected,rgb,False,1,shoulder,89.57216090417515,90.55572710411279,91.43263423404015,143.3507177626892,354.4004674901951,0.2875549316818942,0.330059609674193
record-5a3e6b4b60d039ba,corrected,rgb,False,2,elbow,306.16094671525354,311.8721334472739,313.68415801178753,757.8376699631183,1170.8279318731018,0.4461004374722385,0.13864542856661072
record-5a3e6b4b60d039ba,corrected,rgb,False,3,forearm_roll,0.16233066620120362,0.16366530144679983,0.16452890921359742,13.494257593086138,31.103050772151484,0.13198567659785176,8.825733972060265
record-5a3e6b4b60d039ba,corrected,rgb,False,4,wrist_angle,66.56986714700722,66.57065173416443,67.41562816070993,34.89240447319578,106.57797508270055,0.5472551366895023,3.0962076279361366
record-9ec7d49ce79b0487,corrected,depth,False,0,waist,350.5865311790849,351.49203966943014,355.0701006154534,12.637111504310035,24.835353326096143,0.34293977321155855,0.011466352660924932
record-9ec7d49ce79b0487,corrected,depth,False,1,shoulder,128.87626881490198,130.09970039909834,131.8724493576018,203.23189888865724,287.1711531393163,0.27670190682348694,0.3515682055569301
record-9ec7d49ce79b0487,corrected,depth,False,2,elbow,576.5177594492084,582.3081453885062,590.3619051281041,866.8690555310295,824.6725076563046,0.5542535961227211,0.30783984174041185
record-9ec7d49ce79b0487,corrected,depth,False,3,forearm_roll,0.31433530890271366,0.31325869042032645,0.31799144903165405,8.843434988884683,11.767547375885732,0.32144490585381863,2.77696028345092
record-9ec7d49ce79b0487,corrected,depth,False,4,wrist_angle,98.87962389154875,99.01813465331706,99.92722923252522,48.0860184770644,151.0254297948799,0.05957582857863264,19.04613298315446
record-8aacdd64f3c271b6,corrected,rgb,False,0,waist,228.25641295370616,230.69338788104568,232.47733465933595,12.53050626429617,29.393860201235142,0.6145694989345614,0.25875550157249694
record-8aacdd64f3c271b6,corrected,rgb,False,1,shoulder,95.48420513861521,95.56042907427909,96.58274155395486,183.66562531657024,429.45273356606214,0.6065557123734848,0.2842190282156399
record-8aacdd64f3c271b6,corrected,rgb,False,2,elbow,353.44512346908834,355.10020346806107,357.13521022448344,1059.6957338918587,2847.643788295578,0.3122129926885521,0.18452483488437488
record-8aacdd64f3c271b6,corrected,rgb,False,3,forearm_roll,0.20492809046040733,0.20513463529381826,0.20737348014957346,18.086096594648698,55.984068989667804,0.1556542366157857,4.989199721110716
record-8aacdd64f3c271b6,corrected,rgb,False,4,wrist_angle,67.0723427763392,67.92414567300068,68.5190135535884,51.906077921922794,53.83451550062935,0.18789091865695678,2.727859693468085
record-aead4cc40ee18b4e,corrected,depth,True,0,waist,289.32626774742494,291.4240971141275,293.1069434124309,12.664661064903669,12.14124200879294,0.0853947552947027,0.12514793962035684
record-aead4cc40ee18b4e,corrected,depth,True,1,shoulder,123.85322244262672,123.54838509230213,125.41105729321798,53.226893446712914,73.04389744501199,0.42794163537900215,0.4224616017151583
record-aead4cc40ee18b4e,corrected,depth,True,2,elbow,469.2395698128863,472.0806441056023,477.4308602571694,257.3672605931717,524.6601279922243,0.24494439783974375,0.3634851882158953
record-aead4cc40ee18b4e,corrected,depth,True,3,forearm_roll,0.2454897033300595,0.24492399263108716,0.24806346414707695,5.037740824598561,7.700682555304843,0.5222561301077782,8.468431141893365
record-aead4cc40ee18b4e,corrected,depth,True,4,wrist_angle,90.38707106547848,90.79352019920091,91.78909925053057,16.031665916311535,43.94310835118422,0.49028756229354853,10.762387738092125
record-a195f9901084ece3,corrected,rgb,False,0,waist,233.85946445557792,237.3446887198575,238.72340392934072,12.361355773588993,15.979222144882636,0.41320113763496324,0.4049048094138911
record-a195f9901084ece3,corrected,rgb,False,1,shoulder,98.26384824676965,98.15699258380232,99.39274271990331,167.81413315021658,402.27820896544216,0.10692687132390141,0.4189745000227101
record-a195f9901084ece3,corrected,rgb,False,2,elbow,380.35186329075026,384.89290236314577,387.47054867748267,817.7280650145851,2472.931297014944,0.2529372764113149,0.4238347579535406
record-a195f9901084ece3,corrected,rgb,False,3,forearm_roll,0.23700864740905664,0.23866318272431888,0.24118044054125382,6.392369995108859,5.536503110265306,0.32273020831629823,12.53525055015063
record-a195f9901084ece3,corrected,rgb,False,4,wrist_angle,82.84803757238534,84.03456467447708,84.61164997614956,26.68059681396137,26.22804717363855,0.6604774790556135,17.883225464047953
record-9630606af07df414,corrected,depth,False,0,waist,338.6277998632675,341.4152090017539,345.1897578487776,12.551405192474567,14.5927010826142,0.3621703936545887,0.020037685341796337
record-9630606af07df414,corrected,depth,False,1,shoulder,124.95696754662563,125.37332299630884,126.65001269872079,226.55747452347745,191.19409384035131,0.08196174690738878,0.13845695895595206
record-9630606af07df414,corrected,depth,False,2,elbow,537.0178152663523,543.9932983978447,550.3301425373874,1076.271151951235,2676.3908287273503,0.2902288519117726,0.12643618507171797
record-9630606af07df414,corrected,depth,False,3,forearm_roll,0.31040633824458047,0.31078951922337134,0.3138886911333766,18.893976958633875,52.61985203339174,0.5847952909555189,3.9143534140969725
record-9630606af07df414,corrected,depth,False,4,wrist_angle,97.38564545473385,97.89042255174303,98.85169990964111,73.70761833961092,107.65273870842667,0.2845384446956818,20.561995266931753
record-2010eccab6b6d60b,corrected,rgb,False,0,waist,356.3390484603645,357.3516658653205,361.2721206005334,12.11902379122433,31.710442825216482,0.6410854463984698,0.28303977917532014
record-2010eccab6b6d60b,corrected,rgb,False,1,shoulder,132.19156659091215,132.77537531911545,133.66652962851222,179.67450145817446,292.95848004495684,0.3526794135442507,0.20819045452084622
record-2010eccab6b6d60b,corrected,rgb,False,2,elbow,565.7978259679537,572.831062425548,576.6035535928689,854.6078382853331,2191.184322508585,0.5081516773683226,0.07100742805836294
record-2010eccab6b6d60b,corrected,rgb,False,3,forearm_roll,0.2724656135714857,0.27574412482570204,0.2779220941678319,2.888832867461994,3.233997845073164,0.551220598817811,3.498354661025029
record-2010eccab6b6d60b,corrected,rgb,False,4,wrist_angle,94.07551300897033,95.69097402603677,96.41661067318044,38.01926615990023,63.8456559897317,0.41937481775120794,19.113439604445134
record-fbc7a6b5e0b7528b,corrected,depth,True,0,waist,280.6221966436904,283.97589455711994,287.35016565533493,11.702179991984563,17.58742479955641,0.06325802326092754,0.36658101258837267
record-fbc7a6b5e0b7528b,corrected,depth,True,1,shoulder,114.00119151485102,114.56907353052414,116.28139035549876,29.017336623289015,54.33388241816781,0.3016693580287654,0.2042897123991946
record-fbc7a6b5e0b7528b,corrected,depth,True,2,elbow,505.70537800898705,510.84217287366516,517.9799571653639,218.85437037519503,638.875662534355,0.2277372405777679,0.276604414376127
record-fbc7a6b5e0b7528b,corrected,depth,True,3,forearm_roll,0.23566565057094443,0.23796083282124633,0.23939489544019188,2.1838165203845072,5.8347778010102855,0.08338415948592243,7.948999534208815
record-fbc7a6b5e0b7528b,corrected,depth,True,4,wrist_angle,88.59148308922249,89.46307366615429,90.44300437504114,18.004203658926187,36.388492592503816,0.2798288289619118,11.6826311144594
record-c1b8ff535d441ece,corrected,rgb,False,0,waist,198.71373537687344,199.58898686063495,201.77031259702213,12.472267206399831,11.540025163369386,0.2084647837825372,0.030385502267372452
record-c1b8ff535d441ece,corrected,rgb,False,1,shoulder,80.26374959277297,81.53816047625412,82.03333416522626,123.48105604066738,265.4383392310294,0.11789455571110272,0.21476930433996075
record-c1b8ff535d441ece,corrected,rgb,False,2,elbow,335.2536327363195,338.9564286212545,342.273541679658,641.7290058027479,671.8897777639232,0.20460630374080102,0.4000599184621829
record-c1b8ff535d441ece,corrected,rgb,False,3,forearm_roll,0.1675191281771255,0.17034157440741488,0.1713355639712773,11.28269691760345,9.694227584285638,0.08615980866223624,18.463060945210064
record-c1b8ff535d441ece,corrected,rgb,False,4,wrist_angle,58.2682723321349,59.00725308919111,59.477615614884215,54.64844168841987,108.96217259179002,0.31331992428096783,5.475127153752579
record-be1e81f27b114e2f,corrected,depth,False,0,waist,309.4305712426842,310.224527709777,314.9193079264787,12.447259398571937,24.364759446192277,0.5009640129216674,0.4007885366941902
record-be1e81f27b114e2f,corrected,depth,False,1,shoulder,138.66159561144866,138.59053159644168,140.18526079108514,134.19297941627175,391.2267512036104,0.17553598625808214,0.4796423302619608
record-be1e81f27b114e2f,corrected,depth,False,2,elbow,612.5053699864382,614.8907744904699,619.8425814599981,1133.5241886087028,3029.6937979175473,0.5787605484265557,0.48070937748230597
record-be1e81f27b114e2f,corrected,depth,False,3,forearm_roll,0.27812973836542215,0.28084340959908255,0.2848829106586629,20.708067939652718,17.31012409601005,0.3530408938941842,15.807191308545022
record-be1e81f27b114e2f,corrected,depth,False,4,wrist_angle,109.13953113441336,109.86485918351757,110.73826877921863,95.10956616124854,152.0915658892715,0.16012729597810138,11.530135981289579
record-087b78824187e781,corrected,rgb,False,0,waist,329.4700173958507,334.4587503419559,337.6803041946327,11.890997802543678,15.758465405774322,0.19985275950639825,0.3345337155599261
record-087b78824187e781,corrected,rgb,False,1,shoulder,132.54713675056664,134.06659222165237,135.40858375739296,391.3740646766746,613.5474963633834,0.5169894015864104,0.11793821930368831
record-087b78824187e781,corrected,rgb,False,2,elbow,456.01396144358665,461.47340191370307,466.5997873266122,1359.822950722782,2097.708468123702,0.10823965293051793,0.26711488041018194
record-087b78824187e781,corrected,rgb,False,3,forearm_roll,0.2503138150207786,0.25060005832750204,0.2543267702891346,19.806733573563182,36.277782673638896,0.3160666209841869,13.893679142639835
record-087b78824187e781,corrected,rgb,False,4,wrist_angle,98.92353930103732,99.6694295156067,100.67867827842392,84.29134317139889,106.12439446885222,0.235352489958857,19.351073610445972
record-8b0b35a2211f07ef,corrected,depth,False,0,waist,280.0949772118015,282.54915776692036,285.4702175783127,11.70493623352214,13.942041099270256,0.6801497908592474,0.22018798441070872
record-8b0b35a2211f07ef,corrected,depth,False,1,shoulder,126.59917677545926,127.09922067272076,127.88715333580082,158.54980767173672,495.86511653388607,0.2071418476113805,0.02271202834883663
record-8b0b35a2211f07ef,corrected,depth,False,2,elbow,546.1848990907633,547.2159736666584,552.9365042691902,1260.4976532540416,2649.684216748039,0.47086701776123474,0.4891872076202754
record-8b0b35a2211f07ef,corrected,depth,False,3,forearm_roll,0.2694042993781685,0.2704807208895452,0.2726967142495919,3.890662627567959,10.533017086602177,0.21262077200395407,4.299051337411303
record-8b0b35a2211f07ef,corrected,depth,False,4,wrist_angle,91.54692469097105,93.10377854744806,93.7874585637264,43.55937537458416,89.26152974565782,0.40898356502962474,14.427711342894497
record-ad495e5da3d89029,corrected,rgb,False,0,waist,178.5750153990182,180.18960048408857,181.1913976222676,12.17383656156086,17.97181255423707,0.16404439500353135,0.2139424226093047
record-ad495e5da3d89029,corrected,rgb,False,1,shoulder,79.83024078752356,80.09578341194609,80.83209899441566,396.44025746971846,911.3285274732322,0.5621033619682044,0.10903268880388169
record-ad495e5da3d89029,corrected,rgb,False,2,elbow,326.30287862056593,332.03286930492874,334.5016775640512,1723.38374154796,3559.4865331534143,0.5344526843523955,0.17257247887661037
record-ad495e5da3d89029,corrected,rgb,False,3,forearm_roll,0.17875119717374796,0.18040537653708266,0.18166044044566962,27.59222377875018,75.2968822086932,0.5784857189996565,6.456555622509309
record-ad495e5da3d89029,corrected,rgb,False,4,wrist_angle,56.12196001954277,55.92984494792019,56.77079197353162,82.74927710638009,110.97116576991205,0.47265494004830977,0.8707514729168463
record-62c51b54391311e2,corrected,depth,True,0,waist,293.1944901699573,292.4352678798451,296.76245533694595,11.495323518601287,15.118212800909944,0.18992183673433738,0.48510925467415533
record-62c51b54391311e2,corrected,depth,True,1,shoulder,105.1769923038886,106.48101485400022,107.26137988290544,85.66364906923779,178.63021405057324,0.5906386620363145,0.00053883151741123
record-62c51b54391311e2,corrected,depth,True,2,elbow,442.10984350855705,445.49683425125966,449.0529344555732,828.4453861694685,1956.437860201299,0.12354743357927317,0.2943939466014328
record-62c51b54391311e2,corrected,depth,True,3,forearm_roll,0.2504934294005324,0.2506298445285903,0.2535488193259523,2.514088309875783,7.881714529004787,0.5654064149729284,14.730081375452578
record-62c51b54391311e2,corrected,depth,True,4,wrist_angle,90.37415608170718,91.29780353227463,92.15373809497535,44.41659483659834,90.3240473755859,0.09297314719705868,11.168360551670624
record-87e119ef111a451c,corrected,rgb,False,0,waist,282.3142187384268,285.3120111766769,287.4391745165649,12.373788465923996,10.399546352459911,0.639321960809116,0.2912572514852763
record-87e119ef111a451c,corrected,rgb,False,1,shoulder,115.51110708867758,115.69931926718039,117.36613819475816,182.33757578254546,393.137974716551,0.6877449811302175,0.4594590906402631
record-87e119ef111a451c,corrected,rgb,False,2,elbow,462.4323545609137,471.3912559580273,474.14569598395093,632.5377114162094,973.3736187718645,0.16716466359093718,0.2782356525799726
record-87e119ef111a451c,corrected,rgb,False,3,forearm_roll,0.251828654419538,0.2532369344877827,0.25484093377309974,11.967151318696002,27.218121975013613,0.6780946291293013,18.237742398335232
record-87e119ef111a451c,corrected,rgb,False,4,wrist_angle,79.99655246134435,80.65032944810001,81.8124934057016,43.56489648377072,51.83098749218997,0.10746798452013512,3.0191324645158857
record-8ba0b8da05a9b179,corrected,depth,False,0,waist,248.97480370469228,249.34310461338004,252.27625235081132,12.499765006485932,30.944315804307198,0.21876689765347046,0.10967879097364272
record-8ba0b8da05a9b179,corrected,depth,False,1,shoulder,105.14485511246909,105.78269739771459,107.1826426045379,243.64939717541563,725.5647333658478,0.36563688745065936,0.1905540297372801
record-8ba0b8da05a9b179,corrected,depth,False,2,elbow,429.59431361961055,428.7877644344655,434.59652193829214,1259.8184509003015,3858.4125730485744,0.582206701035177,0.33598789663039097
record-8ba0b8da05a9b179,corrected,depth,False,3,forearm_roll,0.2271345153033517,0.22924495609585735,0.23055445040673356,16.57426667440923,14.634009302036167,0.42452118515574233,4.712789958678125
record-8ba0b8da05a9b179,corrected,depth,False,4,wrist_angle,71.48664095904991,71.60271481821356,72.23440017995705,110.30436333487076,240.14351457827237,0.5056799980115682,17.041328815960302
record-e9563b408d2c1cce,corrected,rgb,False,0,waist,245.06340648440363,245.42719460949053,248.74449627958128,12.212332485745646,38.51880771912781,0.19910908166254976,0.27644476506862004
record-e9563b408d2c1cce,corrected,rgb,False,1,shoulder,111.40396057426024,112.08705377950962,112.68488097949628,305.0848944518506,795.5631326046206,0.6850780057572052,0.4961796663983821
record-e9563b408d2c1cce,corrected,rgb,False,2,elbow,472.6233181786674,479.03721314927657,484.4315060593632,1405.5768744508953,1842.225283178862,0.35076062079119874,0.4429141104818343
record-e9563b408d2c1cce,corrected,rgb,False,3,forearm_roll,0.21678147638725448,0.21876003597265611,0.2207007078927404,25.757909206380486,25.56274846129319,0.5816839320672208,2.7257392220892696
record-e9563b408d2c1cce,corrected,rgb,False,4,wrist_angle,79.18999551950436,80.3308883507222,81.10175294721155,121.0908407002754,205.43084556473934,0.24556020446165655,4.480313182929507
record-ad28b5ff13dc1676,corrected,depth,True,0,waist,236.8685055113026,237.89922896703908,241.0730476632587,12.349123098598701,22.06808903869924,0.6199318857227148,0.30018719126170307
record-ad28b5ff13dc1676,corrected,depth,True,1,shoulder,101.91720617378553,102.57782441189894,103.74228703023785,63.556799447301124,162.46586890472557,0.3435630596618889,0.16361257424309347
record-ad28b5ff13dc1676,corrected,depth,True,2,elbow,377.5034045097494,384.1130901193247,386.3985535906567,620.138620710213,1624.6628141906006,0.05712342265282231,0.3471936432883602
record-ad28b5ff13dc1676,corrected,depth,True,3,forearm_roll,0.2290204667662364,0.23078238214175079,0.23308104158470508,9.542355634427324,9.610773720175338,0.47645092060629207,5.721354288004985
record-ad28b5ff13dc1676,corrected,depth,True,4,wrist_angle,76.52476435640611,76.4824188330078,77.41339270445691,47.511417188304335,44.03454737491811,0.44247357134031007,14.004662761230867
record-289b76b2d8a93080,corrected,rgb,False,0,waist,315.32212298755394,319.48430240088845,322.46106419011073,12.425075311860002,39.131052601447074,0.4411956070091017,0.011520448195118792
record-289b76b2d8a93080,corrected,rgb,False,1,shoulder,118.93224090789212,119.44386925526162,121.03889377088082,316.7875835756631,869.2390489166404,0.4266057242103924,0.41707957939111256
record-289b76b2d8a93080,corrected,rgb,False,2,elbow,508.6684612572018,508.85106669439375,515.1849747172147,1417.0284868623348,2193.273033621551,0.6354971548633817,0.2115636720710259
record-289b76b2d8a93080,corrected,rgb,False,3,forearm_roll,0.2670327987574975,0.27060498052225906,0.2734644434033836,18.998802703295464,53.8598815137503,0.4458271832930066,20.411671814047562
record-289b76b2d8a93080,corrected,rgb,False,4,wrist_angle,94.86834618419267,94.92250554489061,96.3568088642887,38.246848803197004,36.12733444304973,0.3189489658140508,19.71612870144977
record-6a2c29a80a4b6dea,corrected,depth,False,0,waist,269.5500210886939,270.29918603939853,274.00636703770124,12.360006267730475,12.001564358409036,0.41599352704435916,0.05020364915276815
record-6a2c29a80a4b6dea,corrected,depth,False,1,shoulder,116.07182087607993,116.9666890009663,118.63883089730228,246.8826101468797,352.97824547533116,0.6496644321188303,0.45617159167860527
record-6a2c29a80a4b6dea,corrected,depth,False,2,elbow,512.2651036533005,515.3149426077289,521.6723234803495,1050.5624784539443,3304.711840488991,0.12217238271669434,0.2799885513446499
record-6a2c29a80a4b6dea,corrected,depth,False,3,forearm_roll,0.2430042194244246,0.2466529184995867,0.24855262963038652,5.963832195240221,8.460546925747757,0.5629733229050833,20.446683774420727
